Date,Product,Sales,Orders,Inventory,UnrealizedDemand,DeliveryTime,DeliveryPrice,StoragePrice,SalePrice
2023-07-04,Product_9,25,0,14,11,0,0.0,0.63,81
2023-07-04,Product_4,21,170,125,0,2,9.57,0.42,48
2023-07-05,Product_7,28,0,183,0,0,0.0,0.43,32
2023-07-05,Product_4,28,0,97,0,0,0.0,0.42,48
2023-07-05,Product_5,21,0,34,0,0,0.0,0.77,81
2023-07-05,Product_2,22,120,141,0,2,2.97,0.27,88
2023-07-05,Product_6,27,0,39,0,0,0.0,0.95,94
2023-07-05,Product_1,28,0,156,0,0,0.0,0.29,20
2023-07-05,Product_9,,0,0,11,0,0.0,0.63,81
2023-07-05,Product_3,24,0,90,0,0,0.0,0.51,70
2023-07-05,Product_8,24,0,117,0,0,0.0,0.2,31
2023-07-05,Product_9,14,0,0,11,0,0.0,0.63,81
2023-07-05,Product_4,,0,97,0,0,0.0,0.42,48
2023-07-06,Product_8,21,190,96,0,3,4.34,0.2,31
2023-07-06,Product_2,28,0,113,0,0,0.0,0.27,88
2023-07-06,Product_6,27,0,12,0,0,0.0,0.95,94
2023-07-06,Product_4,,0,239,0,0,0.0,0.42,48
2023-07-06,Product_9,28,140,52,11,5,6.0,0.63,81
2023-07-06,Product_5,,0,166,0,0,0.0,0.77,81
2023-07-06,Product_3,21,0,69,0,0,0.0,0.51,70
2023-07-06,Product_5,28,0,166,0,0,0.0,0.77,81
2023-07-06,Product_1,27,0,129,0,0,0.0,0.29,20
2023-07-06,Product_4,28,0,239,0,0,0.0,0.42,48
2023-07-06,Product_7,27,0,156,0,0,0.0,0.43,32
2023-07-07,Product_4,24,0,215,0,0,0.0,0.42,48
2023-07-07,Product_7,27,180,129,0,2,4.93,0.43,32
2023-07-07,Product_9,28,0,24,11,0,0.0,0.63,81
2023-07-07,Product_2,22,0,211,0,0,0.0,0.27,88
2023-07-07,Product_8,21,0,75,0,0,0.0,0.2,31
2023-07-07,Product_1,24,80,105,0,2,4.45,0.29,20
2023-07-07,Product_6,,0,175,0,0,0.0,0.95,94
2023-07-07,Product_5,21,0,145,0,0,0.0,0.77,81
2023-07-07,Product_6,27,0,175,0,0,0.0,0.95,94
2023-07-07,Product_3,27,0,202,0,0,0.0,0.51,70
2023-07-07,Product_8,,0,75,0,0,0.0,0.2,31
2023-07-08,Product_9,24,0,0,11,0,0.0,0.63,81
2023-07-08,Product_3,,0,175,0,0,0.0,0.51,70
2023-07-08,Product_2,29,0,182,0,0,0.0,0.27,88
2023-07-08,Product_7,,0,104,0,0,0.0,0.43,32
2023-07-08,Product_6,29,0,146,0,0,0.0,0.95,94
2023-07-08,Product_3,27,0,175,0,0,0.0,0.51,70
2023-07-08,Product_4,27,0,188,0,0,0.0,0.42,48
2023-07-08,Product_1,,0,81,0,0,0.0,0.29,20
2023-07-08,Product_1,24,0,81,0,0,0.0,0.29,20
2023-07-08,Product_5,,0,118,0,0,0.0,0.77,81
2023-07-08,Product_8,28,0,47,0,0,0.0,0.2,31
2023-07-08,Product_5,27,0,118,0,0,0.0,0.77,81
2023-07-08,Product_7,25,0,104,0,0,0.0,0.43,32
2023-07-09,Product_3,28,0,147,0,0,0.0,0.51,70
2023-07-09,Product_3,,0,147,0,0,0.0,0.51,70
2023-07-09,Product_4,25,0,163,0,0,0.0,0.42,48
2023-07-09,Product_5,24,90,94,0,3,8.29,0.77,81
2023-07-09,Product_5,,90,94,0,3,8.29,0.77,81
2023-07-09,Product_2,27,0,155,0,0,0.0,0.27,88
2023-07-09,Product_1,30,0,131,0,0,0.0,0.29,20
2023-07-09,Product_6,29,200,117,0,4,7.25,0.95,94
2023-07-09,Product_7,,0,254,0,0,0.0,0.43,32
2023-07-09,Product_9,0,0,0,27,0,0.0,0.63,81
2023-07-09,Product_8,28,0,209,0,0,0.0,0.2,31
2023-07-09,Product_7,30,0,254,0,0,0.0,0.43,32
2023-07-10,Product_3,27,160,120,0,4,7.62,0.51,70
2023-07-10,Product_6,22,0,95,0,0,0.0,0.95,94
2023-07-10,Product_8,,0,182,0,0,0.0,0.2,31
2023-07-10,Product_5,22,0,72,0,0,0.0,0.77,81
2023-07-10,Product_1,28,130,103,0,2,4.45,0.29,20
2023-07-10,Product_7,24,0,230,0,0,0.0,0.43,32
2023-07-10,Product_9,0,0,0,22,0,0.0,0.63,81
2023-07-10,Product_7,,0,230,0,0,0.0,0.43,32
2023-07-10,Product_9,,0,0,22,0,0.0,0.63,81
2023-07-10,Product_8,27,0,182,0,0,0.0,0.2,31
2023-07-10,Product_2,24,60,131,0,2,2.97,0.27,88
2023-07-10,Product_4,24,0,139,0,0,0.0,0.42,48
2023-07-11,Product_1,28,0,75,0,0,0.0,0.29,20
2023-07-11,Product_9,25,110,115,22,5,6.0,0.63,81
2023-07-11,Product_3,28,0,92,0,0,0.0,0.51,70
2023-07-11,Product_2,25,0,106,0,0,0.0,0.27,88
2023-07-11,Product_4,,90,117,0,2,9.57,0.42,48
2023-07-11,Product_6,27,0,68,0,0,0.0,0.95,94
2023-07-11,Product_7,25,0,205,0,0,0.0,0.43,32
2023-07-11,Product_8,,0,158,0,0,0.0,0.2,31
2023-07-11,Product_8,24,0,158,0,0,0.0,0.2,31
2023-07-11,Product_4,22,90,117,0,2,9.57,0.42,48
2023-07-11,Product_5,24,0,48,0,0,0.0,0.77,81
2023-07-12,Product_4,28,0,89,0,0,0.0,0.42,48
2023-07-12,Product_7,21,0,184,0,0,0.0,0.43,32
2023-07-12,Product_9,22,0,93,22,0,0.0,0.63,81
2023-07-12,Product_2,24,100,142,0,2,2.97,0.27,88
2023-07-12,Product_3,22,0,70,0,0,0.0,0.51,70
2023-07-12,Product_6,24,0,44,0,0,0.0,0.95,94
2023-07-12,Product_1,22,0,183,0,0,0.0,0.29,20
2023-07-12,Product_5,22,0,116,0,0,0.0,0.77,81
2023-07-12,Product_8,28,0,130,0,0,0.0,0.2,31
2023-07-13,Product_7,,0,159,0,0,0.0,0.43,32
2023-07-13,Product_6,27,0,217,0,0,0.0,0.95,94
2023-07-13,Product_1,27,0,156,0,0,0.0,0.29,20
2023-07-13,Product_7,25,0,159,0,0,0.0,0.43,32
2023-07-13,Product_2,24,0,118,0,0,0.0,0.27,88
2023-07-13,Product_9,25,0,68,22,0,0.0,0.63,81
2023-07-13,Product_8,25,110,105,0,3,4.34,0.2,31
2023-07-13,Product_4,,0,154,0,0,0.0,0.42,48
2023-07-13,Product_5,28,80,88,0,3,8.29,0.77,81
2023-07-13,Product_4,25,0,154,0,0,0.0,0.42,48
2023-07-13,Product_3,21,0,49,0,0,0.0,0.51,70
2023-07-14,Product_8,21,0,84,0,0,0.0,0.2,31
2023-07-14,Product_1,25,0,131,0,0,0.0,0.29,20
2023-07-14,Product_4,28,120,126,0,2,9.57,0.42,48
2023-07-14,Product_5,24,0,64,0,0,0.0,0.77,81
2023-07-14,Product_7,,0,134,0,0,0.0,0.43,32
2023-07-14,Product_7,25,0,134,0,0,0.0,0.43,32
2023-07-14,Product_2,24,0,194,0,0,0.0,0.27,88
2023-07-14,Product_9,22,0,46,22,0,0.0,0.63,81
2023-07-14,Product_3,,0,182,0,0,0.0,0.51,70
2023-07-14,Product_6,22,0,195,0,0,0.0,0.95,94
2023-07-14,Product_3,27,0,182,0,0,0.0,0.51,70
2023-07-15,Product_1,30,70,101,0,2,4.45,0.29,20
2023-07-15,Product_6,,0,164,0,0,0.0,0.95,94
2023-07-15,Product_5,25,0,39,0,0,0.0,0.77,81
2023-07-15,Product_4,31,0,95,0,0,0.0,0.42,48
2023-07-15,Product_3,31,0,151,0,0,0.0,0.51,70
2023-07-15,Product_6,31,0,164,0,0,0.0,0.95,94
2023-07-15,Product_7,33,170,101,0,2,4.93,0.43,32
2023-07-15,Product_8,29,0,55,0,0,0.0,0.2,31
2023-07-15,Product_9,30,0,16,22,0,0.0,0.63,81
2023-07-15,Product_2,26,0,168,0,0,0.0,0.27,88
2023-07-16,Product_8,,0,141,0,0,0.0,0.2,31
2023-07-16,Product_4,32,0,183,0,0,0.0,0.42,48
2023-07-16,Product_9,,110,98,22,5,6.0,0.63,81
2023-07-16,Product_1,32,0,69,0,0,0.0,0.29,20
2023-07-16,Product_8,24,0,141,0,0,0.0,0.2,31
2023-07-16,Product_5,,180,90,0,3,8.29,0.77,81
2023-07-16,Product_3,30,90,121,0,4,7.62,0.51,70
2023-07-16,Product_4,,0,183,0,0,0.0,0.42,48
2023-07-16,Product_5,29,180,90,0,3,8.29,0.77,81
2023-07-16,Product_7,31,0,70,0,0,0.0,0.43,32
2023-07-16,Product_9,28,110,98,22,5,6.0,0.63,81
2023-07-16,Product_6,30,0,134,0,0,0.0,0.95,94
2023-07-16,Product_2,33,180,135,0,2,2.97,0.27,88
2023-07-17,Product_3,24,0,97,0,0,0.0,0.51,70
2023-07-17,Product_7,22,0,218,0,0,0.0,0.43,32
2023-07-17,Product_6,,200,106,0,4,7.25,0.95,94
2023-07-17,Product_1,25,0,114,0,0,0.0,0.29,20
2023-07-17,Product_6,28,200,106,0,4,7.25,0.95,94
2023-07-17,Product_8,25,0,116,0,0,0.0,0.2,31
2023-07-17,Product_5,,0,63,0,0,0.0,0.77,81
2023-07-17,Product_7,,0,218,0,0,0.0,0.43,32
2023-07-17,Product_9,,0,70,22,0,0.0,0.63,81
2023-07-17,Product_4,25,0,158,0,0,0.0,0.42,48
2023-07-17,Product_9,28,0,70,22,0,0.0,0.63,81
2023-07-17,Product_3,,0,97,0,0,0.0,0.51,70
2023-07-17,Product_5,27,0,63,0,0,0.0,0.77,81
2023-07-17,Product_2,28,0,107,0,0,0.0,0.27,88
2023-07-18,Product_2,28,0,259,0,0,0.0,0.27,88
2023-07-18,Product_8,22,150,94,0,3,4.34,0.2,31
2023-07-18,Product_5,21,0,42,0,0,0.0,0.77,81
2023-07-18,Product_7,27,0,191,0,0,0.0,0.43,32
2023-07-18,Product_1,24,80,90,0,2,4.45,0.29,20
2023-07-18,Product_6,27,0,79,0,0,0.0,0.95,94
2023-07-18,Product_9,27,0,43,22,0,0.0,0.63,81
2023-07-18,Product_3,22,0,75,0,0,0.0,0.51,70
2023-07-18,Product_6,,0,79,0,0,0.0,0.95,94
2023-07-18,Product_4,22,0,136,0,0,0.0,0.42,48
2023-07-19,Product_7,25,0,166,0,0,0.0,0.43,32
2023-07-19,Product_5,24,0,198,0,0,0.0,0.77,81
2023-07-19,Product_1,22,0,68,0,0,0.0,0.29,20
2023-07-19,Product_9,21,0,22,22,0,0.0,0.63,81
2023-07-19,Product_4,25,70,111,0,2,9.57,0.42,48
2023-07-19,Product_2,25,0,234,0,0,0.0,0.27,88
2023-07-19,Product_6,22,0,57,0,0,0.0,0.95,94
2023-07-19,Product_9,,0,22,22,0,0.0,0.63,81
2023-07-19,Product_8,,0,67,0,0,0.0,0.2,31
2023-07-19,Product_8,27,0,67,0,0,0.0,0.2,31
2023-07-19,Product_3,21,0,54,0,0,0.0,0.51,70
2023-07-20,Product_8,22,0,45,0,0,0.0,0.2,31
2023-07-20,Product_9,21,0,1,22,0,0.0,0.63,81
2023-07-20,Product_6,24,0,33,0,0,0.0,0.95,94
2023-07-20,Product_6,,0,33,0,0,0.0,0.95,94
2023-07-20,Product_3,27,180,117,0,4,7.62,0.51,70
2023-07-20,Product_7,24,0,142,0,0,0.0,0.43,32
2023-07-20,Product_1,21,0,127,0,0,0.0,0.29,20
2023-07-20,Product_2,21,0,213,0,0,0.0,0.27,88
2023-07-20,Product_5,27,0,171,0,0,0.0,0.77,81
2023-07-20,Product_4,25,0,86,0,0,0.0,0.42,48
2023-07-21,Product_7,21,120,121,0,2,4.93,0.43,32
2023-07-21,Product_6,28,0,205,0,0,0.0,0.95,94
2023-07-21,Product_8,21,0,174,0,0,0.0,0.2,31
2023-07-21,Product_3,24,0,93,0,0,0.0,0.51,70
2023-07-21,Product_9,25,160,86,22,5,6.0,0.63,81
2023-07-21,Product_8,,0,174,0,0,0.0,0.2,31
2023-07-21,Product_3,,0,93,0,0,0.0,0.51,70
2023-07-21,Product_2,27,0,186,0,0,0.0,0.27,88
2023-07-21,Product_5,24,0,147,0,0,0.0,0.77,81
2023-07-21,Product_4,22,0,134,0,0,0.0,0.42,48
2023-07-21,Product_1,25,160,102,0,2,4.45,0.29,20
2023-07-22,Product_7,25,0,96,0,0,0.0,0.43,32
2023-07-22,Product_2,27,0,159,0,0,0.0,0.27,88
2023-07-22,Product_5,24,0,123,0,0,0.0,0.77,81
2023-07-22,Product_6,25,0,180,0,0,0.0,0.95,94
2023-07-22,Product_8,27,0,147,0,0,0.0,0.2,31
2023-07-22,Product_4,24,140,110,0,2,9.57,0.42,48
2023-07-22,Product_1,26,0,76,0,0,0.0,0.29,20
2023-07-22,Product_3,32,0,61,0,0,0.0,0.51,70
2023-07-22,Product_9,26,0,60,22,0,0.0,0.63,81
2023-07-23,Product_3,32,0,29,0,0,0.0,0.51,70
2023-07-23,Product_4,29,0,81,0,0,0.0,0.42,48
2023-07-23,Product_7,27,0,189,0,0,0.0,0.43,32
2023-07-23,Product_2,29,130,130,0,2,2.97,0.27,88
2023-07-23,Product_8,27,0,120,0,0,0.0,0.2,31
2023-07-23,Product_6,29,0,151,0,0,0.0,0.95,94
2023-07-23,Product_1,24,0,212,0,0,0.0,0.29,20
2023-07-23,Product_5,23,0,100,0,0,0.0,0.77,81
2023-07-23,Product_9,27,0,33,22,0,0.0,0.63,81
2023-07-24,Product_3,22,0,187,0,0,0.0,0.51,70
2023-07-24,Product_2,25,0,105,0,0,0.0,0.27,88
2023-07-24,Product_7,22,0,167,0,0,0.0,0.43,32
2023-07-24,Product_1,24,0,188,0,0,0.0,0.29,20
2023-07-24,Product_6,,180,124,0,4,7.25,0.95,94
2023-07-24,Product_9,22,0,11,22,0,0.0,0.63,81
2023-07-24,Product_8,27,170,93,0,3,4.34,0.2,31
2023-07-24,Product_4,21,0,200,0,0,0.0,0.42,48
2023-07-24,Product_5,21,60,79,0,3,8.29,0.77,81
2023-07-24,Product_6,27,180,124,0,4,7.25,0.95,94
2023-07-25,Product_2,24,0,211,0,0,0.0,0.27,88
2023-07-25,Product_1,24,0,164,0,0,0.0,0.29,20
2023-07-25,Product_4,21,0,179,0,0,0.0,0.42,48
2023-07-25,Product_5,,0,55,0,0,0.0,0.77,81
2023-07-25,Product_6,,0,97,0,0,0.0,0.95,94
2023-07-25,Product_3,27,0,160,0,0,0.0,0.51,70
2023-07-25,Product_6,27,0,97,0,0,0.0,0.95,94
2023-07-25,Product_5,24,0,55,0,0,0.0,0.77,81
2023-07-25,Product_8,22,0,71,0,0,0.0,0.2,31
2023-07-25,Product_7,,0,146,0,0,0.0,0.43,32
2023-07-25,Product_2,,0,211,0,0,0.0,0.27,88
2023-07-25,Product_9,11,0,0,11,0,0.0,0.63,81
2023-07-25,Product_7,21,0,146,0,0,0.0,0.43,32
2023-07-26,Product_3,25,170,135,0,4,7.62,0.51,70
2023-07-26,Product_9,24,0,136,11,0,0.0,0.63,81
2023-07-26,Product_2,21,0,190,0,0,0.0,0.27,88
2023-07-26,Product_7,28,60,118,0,2,4.93,0.43,32
2023-07-26,Product_5,,0,28,0,0,0.0,0.77,81
2023-07-26,Product_1,28,0,136,0,0,0.0,0.29,20
2023-07-26,Product_5,27,0,28,0,0,0.0,0.77,81
2023-07-26,Product_8,28,0,43,0,0,0.0,0.2,31
2023-07-26,Product_4,28,0,151,0,0,0.0,0.42,48
2023-07-26,Product_6,28,0,69,0,0,0.0,0.95,94
2023-07-27,Product_3,24,0,111,0,0,0.0,0.51,70
2023-07-27,Product_5,,120,63,0,3,8.29,0.77,81
2023-07-27,Product_7,27,0,91,0,0,0.0,0.43,32
2023-07-27,Product_2,28,0,162,0,0,0.0,0.27,88
2023-07-27,Product_1,21,0,115,0,0,0.0,0.29,20
2023-07-27,Product_5,25,120,63,0,3,8.29,0.77,81
2023-07-27,Product_6,28,0,41,0,0,0.0,0.95,94
2023-07-27,Product_8,25,0,188,0,0,0.0,0.2,31
2023-07-27,Product_4,24,80,127,0,2,9.57,0.42,48
2023-07-27,Product_8,,0,188,0,0,0.0,0.2,31
2023-07-27,Product_9,28,190,108,11,5,6.0,0.63,81
2023-07-28,Product_9,,0,84,11,0,0.0,0.63,81
2023-07-28,Product_8,28,0,160,0,0,0.0,0.2,31
2023-07-28,Product_4,,0,105,0,0,0.0,0.42,48
2023-07-28,Product_6,22,0,199,0,0,0.0,0.95,94
2023-07-28,Product_9,24,0,84,11,0,0.0,0.63,81
2023-07-28,Product_3,28,0,83,0,0,0.0,0.51,70
2023-07-28,Product_4,22,0,105,0,0,0.0,0.42,48
2023-07-28,Product_5,25,0,38,0,0,0.0,0.77,81
2023-07-28,Product_1,24,160,91,0,2,4.45,0.29,20
2023-07-28,Product_7,22,180,129,0,2,4.93,0.43,32
2023-07-28,Product_2,25,70,137,0,2,2.97,0.27,88
2023-07-29,Product_2,24,0,113,0,0,0.0,0.27,88
2023-07-29,Product_8,,0,134,0,0,0.0,0.2,31
2023-07-29,Product_4,23,0,162,0,0,0.0,0.42,48
2023-07-29,Product_4,,0,162,0,0,0.0,0.42,48
2023-07-29,Product_6,,0,167,0,0,0.0,0.95,94
2023-07-29,Product_5,26,0,12,0,0,0.0,0.77,81
2023-07-29,Product_7,25,0,104,0,0,0.0,0.43,32
2023-07-29,Product_1,30,0,61,0,0,0.0,0.29,20
2023-07-29,Product_6,32,0,167,0,0,0.0,0.95,94
2023-07-29,Product_8,26,0,134,0,0,0.0,0.2,31
2023-07-29,Product_7,,0,104,0,0,0.0,0.43,32
2023-07-29,Product_3,27,0,56,0,0,0.0,0.51,70
2023-07-29,Product_9,23,0,61,11,0,0.0,0.63,81
2023-07-30,Product_9,27,0,34,11,0,0.0,0.63,81
2023-07-30,Product_3,24,0,202,0,0,0.0,0.51,70
2023-07-30,Product_7,,0,258,0,0,0.0,0.43,32
2023-07-30,Product_1,30,0,191,0,0,0.0,0.29,20
2023-07-30,Product_7,26,0,258,0,0,0.0,0.43,32
2023-07-30,Product_6,25,0,142,0,0,0.0,0.95,94
2023-07-30,Product_5,26,0,106,0,0,0.0,0.77,81
2023-07-30,Product_8,29,120,105,0,3,4.34,0.2,31
2023-07-30,Product_2,32,0,151,0,0,0.0,0.27,88
2023-07-30,Product_4,24,0,138,0,0,0.0,0.42,48
2023-07-30,Product_5,,0,106,0,0,0.0,0.77,81
2023-07-30,Product_1,,0,191,0,0,0.0,0.29,20
2023-07-31,Product_3,25,0,177,0,0,0.0,0.51,70
2023-07-31,Product_5,24,90,82,0,3,8.29,0.77,81
2023-07-31,Product_7,22,0,236,0,0,0.0,0.43,32
2023-07-31,Product_4,25,70,113,0,2,9.57,0.42,48
2023-07-31,Product_9,24,0,10,11,0,0.0,0.63,81
2023-07-31,Product_2,27,150,124,0,2,2.97,0.27,88
2023-07-31,Product_1,22,0,169,0,0,0.0,0.29,20
2023-07-31,Product_6,21,80,121,0,4,7.25,0.95,94
2023-07-31,Product_8,24,0,81,0,0,0.0,0.2,31
2023-07-31,Product_1,,0,169,0,0,0.0,0.29,20
2023-08-01,Product_3,22,0,155,0,0,0.0,0.51,70
2023-08-01,Product_1,28,0,141,0,0,0.0,0.29,20
2023-08-01,Product_8,24,0,57,0,0,0.0,0.2,31
2023-08-01,Product_4,22,0,91,0,0,0.0,0.42,48
2023-08-01,Product_7,25,0,211,0,0,0.0,0.43,32
2023-08-01,Product_5,25,0,57,0,0,0.0,0.77,81
2023-08-01,Product_4,,0,91,0,0,0.0,0.42,48
2023-08-01,Product_2,21,0,103,0,0,0.0,0.27,88
2023-08-01,Product_9,21,0,179,11,0,0.0,0.63,81
2023-08-01,Product_5,,0,57,0,0,0.0,0.77,81
2023-08-01,Product_6,25,0,96,0,0,0.0,0.95,94
2023-08-02,Product_9,25,0,154,11,0,0.0,0.63,81
2023-08-02,Product_4,21,0,140,0,0,0.0,0.42,48
2023-08-02,Product_3,22,100,133,0,4,7.62,0.51,70
2023-08-02,Product_6,27,0,69,0,0,0.0,0.95,94
2023-08-02,Product_1,,0,113,0,0,0.0,0.29,20
2023-08-02,Product_8,25,0,152,0,0,0.0,0.2,31
2023-08-02,Product_5,28,0,29,0,0,0.0,0.77,81
2023-08-02,Product_1,28,0,113,0,0,0.0,0.29,20
2023-08-02,Product_2,21,0,232,0,0,0.0,0.27,88
2023-08-02,Product_7,24,0,187,0,0,0.0,0.43,32
2023-08-03,Product_9,24,0,130,11,0,0.0,0.63,81
2023-08-03,Product_7,22,0,165,0,0,0.0,0.43,32
2023-08-03,Product_8,22,0,130,0,0,0.0,0.2,31
2023-08-03,Product_2,27,0,205,0,0,0.0,0.27,88
2023-08-03,Product_5,28,100,91,0,3,8.29,0.77,81
2023-08-03,Product_6,21,0,48,0,0,0.0,0.95,94
2023-08-03,Product_4,28,100,112,0,2,9.57,0.42,48
2023-08-03,Product_1,,60,88,0,2,4.45,0.29,20
2023-08-03,Product_1,25,60,88,0,2,4.45,0.29,20
2023-08-03,Product_3,24,0,109,0,0,0.0,0.51,70
2023-08-04,Product_6,28,130,100,0,4,7.25,0.95,94
2023-08-04,Product_9,21,190,109,11,5,6.0,0.63,81
2023-08-04,Product_2,,0,178,0,0,0.0,0.27,88
2023-08-04,Product_5,21,0,70,0,0,0.0,0.77,81
2023-08-04,Product_8,24,80,106,0,3,4.34,0.2,31
2023-08-04,Product_1,25,0,63,0,0,0.0,0.29,20
2023-08-04,Product_8,,80,106,0,3,4.34,0.2,31
2023-08-04,Product_7,28,0,137,0,0,0.0,0.43,32
2023-08-04,Product_2,27,0,178,0,0,0.0,0.27,88
2023-08-04,Product_4,22,0,90,0,0,0.0,0.42,48
2023-08-04,Product_3,28,0,81,0,0,0.0,0.51,70
2023-08-05,Product_1,24,60,99,0,2,4.45,0.29,20
2023-08-05,Product_8,24,0,82,0,0,0.0,0.2,31
2023-08-05,Product_3,32,0,49,0,0,0.0,0.51,70
2023-08-05,Product_5,28,0,42,0,0,0.0,0.77,81
2023-08-05,Product_3,,0,49,0,0,0.0,0.51,70
2023-08-05,Product_9,23,0,86,11,0,0.0,0.63,81
2023-08-05,Product_4,24,0,166,0,0,0.0,0.42,48
2023-08-05,Product_2,26,0,152,0,0,0.0,0.27,88
2023-08-05,Product_7,27,130,110,0,2,4.93,0.43,32
2023-08-05,Product_6,28,0,72,0,0,0.0,0.95,94
2023-08-05,Product_7,,130,110,0,2,4.93,0.43,32
2023-08-05,Product_6,,0,72,0,0,0.0,0.95,94
2023-08-06,Product_9,31,0,55,11,0,0.0,0.63,81
2023-08-06,Product_3,29,120,120,0,4,7.62,0.51,70
2023-08-06,Product_7,30,0,80,0,0,0.0,0.43,32
2023-08-06,Product_2,28,70,124,0,2,2.97,0.27,88
2023-08-06,Product_4,31,0,135,0,0,0.0,0.42,48
2023-08-06,Product_8,32,0,50,0,0,0.0,0.2,31
2023-08-06,Product_6,30,0,42,0,0,0.0,0.95,94
2023-08-06,Product_1,29,0,70,0,0,0.0,0.29,20
2023-08-06,Product_5,28,0,114,0,0,0.0,0.77,81
2023-08-07,Product_5,24,140,90,0,3,8.29,0.77,81
2023-08-07,Product_8,,110,108,0,3,4.34,0.2,31
2023-08-07,Product_3,27,0,93,0,0,0.0,0.51,70
2023-08-07,Product_9,28,0,27,11,0,0.0,0.63,81
2023-08-07,Product_1,25,90,105,0,2,4.45,0.29,20
2023-08-07,Product_6,24,0,18,0,0,0.0,0.95,94
2023-08-07,Product_4,25,80,110,0,2,9.57,0.42,48
2023-08-07,Product_7,21,0,189,0,0,0.0,0.43,32
2023-08-07,Product_5,,140,90,0,3,8.29,0.77,81
2023-08-07,Product_6,,0,18,0,0,0.0,0.95,94
2023-08-07,Product_8,22,110,108,0,3,4.34,0.2,31
2023-08-07,Product_2,27,0,97,0,0,0.0,0.27,88
2023-08-08,Product_6,21,140,127,0,4,7.25,0.95,94
2023-08-08,Product_5,28,0,62,0,0,0.0,0.77,81
2023-08-08,Product_9,,0,0,11,0,0.0,0.63,81
2023-08-08,Product_8,24,0,84,0,0,0.0,0.2,31
2023-08-08,Product_7,22,0,167,0,0,0.0,0.43,32
2023-08-08,Product_1,25,0,80,0,0,0.0,0.29,20
2023-08-08,Product_4,24,0,86,0,0,0.0,0.42,48
2023-08-08,Product_7,,0,167,0,0,0.0,0.43,32
2023-08-08,Product_3,24,0,69,0,0,0.0,0.51,70
2023-08-08,Product_2,27,180,140,0,2,2.97,0.27,88
2023-08-08,Product_9,27,0,0,11,0,0.0,0.63,81
2023-08-09,Product_7,22,0,145,0,0,0.0,0.43,32
2023-08-09,Product_4,21,0,145,0,0,0.0,0.42,48
2023-08-09,Product_3,25,0,44,0,0,0.0,0.51,70
2023-08-09,Product_5,22,0,40,0,0,0.0,0.77,81
2023-08-09,Product_1,21,0,149,0,0,0.0,0.29,20
2023-08-09,Product_8,21,0,63,0,0,0.0,0.2,31
2023-08-09,Product_2,28,0,112,0,0,0.0,0.27,88
2023-08-09,Product_5,,0,40,0,0,0.0,0.77,81
2023-08-09,Product_6,22,0,105,0,0,0.0,0.95,94
2023-08-09,Product_9,28,0,162,11,0,0.0,0.63,81
2023-08-09,Product_3,,0,44,0,0,0.0,0.51,70
2023-08-10,Product_7,27,140,118,0,2,4.93,0.43,32
2023-08-10,Product_6,,0,81,0,0,0.0,0.95,94
2023-08-10,Product_1,27,0,122,0,0,0.0,0.29,20
2023-08-10,Product_8,22,0,151,0,0,0.0,0.2,31
2023-08-10,Product_2,24,0,268,0,0,0.0,0.27,88
2023-08-10,Product_3,25,110,139,0,4,7.62,0.51,70
2023-08-10,Product_4,,100,124,0,2,9.57,0.42,48
2023-08-10,Product_7,,140,118,0,2,4.93,0.43,32
2023-08-10,Product_5,27,0,153,0,0,0.0,0.77,81
2023-08-10,Product_4,21,100,124,0,2,9.57,0.42,48
2023-08-10,Product_6,24,0,81,0,0,0.0,0.95,94
2023-08-10,Product_9,27,0,135,11,0,0.0,0.63,81
2023-08-11,Product_2,22,0,246,0,0,0.0,0.27,88
2023-08-11,Product_8,28,0,123,0,0,0.0,0.2,31
2023-08-11,Product_4,28,0,96,0,0,0.0,0.42,48
2023-08-11,Product_6,28,0,53,0,0,0.0,0.95,94
2023-08-11,Product_3,22,0,117,0,0,0.0,0.51,70
2023-08-11,Product_1,27,70,95,0,2,4.45,0.29,20
2023-08-11,Product_9,21,180,114,11,5,6.0,0.63,81
2023-08-11,Product_7,28,0,90,0,0,0.0,0.43,32
2023-08-11,Product_5,25,0,128,0,0,0.0,0.77,81
2023-08-11,Product_9,,180,114,11,5,6.0,0.63,81
2023-08-12,Product_4,27,0,169,0,0,0.0,0.42,48
2023-08-12,Product_9,24,0,90,11,0,0.0,0.63,81
2023-08-12,Product_3,24,0,93,0,0,0.0,0.51,70
2023-08-12,Product_8,30,100,93,0,3,4.34,0.2,31
2023-08-12,Product_7,27,0,203,0,0,0.0,0.43,32
2023-08-12,Product_2,31,0,215,0,0,0.0,0.27,88
2023-08-12,Product_5,30,170,98,0,3,8.29,0.77,81
2023-08-12,Product_6,26,0,167,0,0,0.0,0.95,94
2023-08-12,Product_1,24,0,71,0,0,0.0,0.29,20
2023-08-13,Product_4,26,0,143,0,0,0.0,0.42,48
2023-08-13,Product_8,27,0,66,0,0,0.0,0.2,31
2023-08-13,Product_6,28,0,139,0,0,0.0,0.95,94
2023-08-13,Product_1,26,0,115,0,0,0.0,0.29,20
2023-08-13,Product_3,29,0,64,0,0,0.0,0.51,70
2023-08-13,Product_2,25,0,190,0,0,0.0,0.27,88
2023-08-13,Product_5,26,0,72,0,0,0.0,0.77,81
2023-08-13,Product_7,28,0,175,0,0,0.0,0.43,32
2023-08-13,Product_9,27,0,63,11,0,0.0,0.63,81
